message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,3,0.05,0.1,2025-06-20T00:10:13.760815,2025-06-20T00:10:15.478819,17.035660475302606,100,5.102352685464705,9.933030668889552,17.035660475302606,75,10
