message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_broadcast,broadcast,,False,0,0.05,0.0,2025-06-20T00:10:25.710100,2025-06-20T00:10:27.272418,4.996101589090257,100,1.4474669329112364,2.992107829978451,4.996101589090257,5,0
