message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push,True,7,0.05,0.05,2025-06-20T00:10:21.872797,2025-06-20T00:10:22.510528,8.913663852213322,100,2.8138213931692455,5.287721618184601,8.913663852213322,75,5
