message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push,False,5,0.1,0.0,2025-06-20T00:10:19.563944,2025-06-20T00:10:21.194385,11.241776829622747,100,4.308463044832191,5.697312939829664,11.241776829622747,150,0
