message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,3,0.0,0.0,2025-06-20T00:10:20.873607,2025-06-20T00:10:22.559968,9.839061800532782,100,3.7494457028608226,6.373088846826798,9.839061800532782,0,0
