message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,5,0.1,0.1,2025-06-20T00:10:18.096242,2025-06-20T00:10:19.554499,12.734669242067357,100,3.140134498813227,6.699776973223384,12.734669242067357,150,10
