message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,7,0.05,0.1,2025-06-20T00:10:18.165747,2025-06-20T00:10:20.076996,12.632580013811637,100,3.2201338821305274,7.275192603033023,12.632580013811637,75,10
