message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,3,0.05,0.05,2025-06-20T00:10:17.697275,2025-06-20T00:10:19.585026,13.090255021270076,100,4.529164401899187,8.96656501251549,13.090255021270076,75,5
