message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,3,0.05,0.1,2025-06-20T00:10:18.784899,2025-06-20T00:10:20.459193,12.014579434739268,100,4.086497426049401,6.532370574541215,12.014579434739268,75,10
