message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push,False,5,0.01,0.1,2025-06-20T00:10:18.996005,2025-06-20T00:10:20.235328,11.768430394965073,100,4.0981505649318475,6.799314016423216,11.768430394965073,15,10
