message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,7,0.0,0.0,2025-06-20T00:10:25.443565,2025-06-20T00:10:27.211159,5.275802737280166,100,1.495832847143011,3.268225673568219,5.275802737280166,0,0
