message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,7,0.1,0.1,2025-06-20T00:10:19.349417,2025-06-20T00:10:19.961125,11.482424769017854,100,3.8614573439949362,5.82817257868999,11.482424769017854,150,10
