message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_broadcast,broadcast,,False,0,0.01,0.0,2025-06-20T00:10:25.865053,2025-06-20T00:10:27.463636,4.839577703166426,100,1.5802501255063925,2.69596376142867,4.839577703166426,1,0
