message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,5,0.01,0.0,2025-06-20T00:10:24.946937,2025-06-20T00:10:25.707859,5.803835256667528,100,1.2618895100283953,3.6211523923797206,5.803835256667528,15,0
