message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,5,0.0,0.05,2025-06-20T00:10:21.111707,2025-06-20T00:10:22.417782,9.613795770438395,100,2.807104401549808,5.491843234128889,9.613795770438395,0,5
