message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,False,5,0.0,0.05,2025-06-20T00:10:20.787573,2025-06-20T00:10:21.387122,9.94264398435939,100,2.8187411862997207,6.73032166090981,9.94264398435939,0,5
