message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,pull,True,7,0.01,0.1,2025-06-20T00:10:19.686887,2025-06-20T00:10:20.527978,11.082584091047345,100,4.197290527153365,6.477000133665929,11.082584091047345,15,10
