message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push,True,3,0.01,0.1,2025-06-20T00:10:16.698568,2025-06-20T00:10:17.462303,14.064438480726166,100,5.552772646982347,8.91266924366989,14.064438480726166,15,10
