message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_gossip,gossip,push-pull,True,3,0.01,0.1,2025-06-20T00:10:18.176483,2025-06-20T00:10:19.876572,12.594169239588714,100,3.770935562868489,8.667078252947988,12.594169239588714,15,10
