message_id,algorithm,gossip_mode,adaptive,gossip_k,loss_prob,broken_prob,initiated_at,first_received,completion_time,total_nodes,coverage_50pct,coverage_90pct,coverage_100pct,packet_loss_count,node_failures
msg_1750367430_broadcast,broadcast,,False,0,0.05,0.1,2025-06-20T00:10:22.595602,2025-06-20T00:10:23.200537,8.111806007699897,100,1.646256507651441,4.311438392172411,8.111806007699897,5,10
